video_name,xmin,xmax,clr_score,reg_score,label
v_00KMCm2oGhk,0.0,0.99,0.19939265,0.1236192,Using the monkey bar
v_9gU5be5YCVw,0.05,0.84,0.5372021,0.6810128688812256,Using parallel bars
v_iHO42zwYsu0,0.0,0.99,0.4817021,0.02664714865386486,Blowing leaves
v_idTzZaMtGy8,0.09,0.73,0.5989919,0.5177844762802124,Cricket
v_CTWo9EfQ4Hc,0.09,0.87,0.5649648,0.5315513014793396,High jump
v_oUdEoaKDHpA,0.0,0.99,0.038437903,0.0019401608,Using the monkey bar
v_dJknA-jTNGc,0.05,0.49,0.52834946,0.8306601047515869,Rafting
v_rwxSphRRIL8,0.0,0.99,0.44868022,0.019621724262833595,Preparing salad
v_QCeGGnd4QB0,0.1,0.95,0.5827328,0.6369070410728455,Playing badminton
v_47OMV7rZrQA,0.0,0.99,0.6133716,0.2867378294467926,Using parallel bars
v_xKLnBh0zmL4,0.0,0.99,0.56504637,0.7652837634086609,Using parallel bars
v_C03QJbrKzaw,0.0,0.99,0.064778805,0.0062505337,Mowing the lawn
v_y2jDV7tFUXg,0.15,0.38,0.646271,0.6744785308837891,Rafting
v_MMVfzKCnpnI,0.0,0.99,0.14894362,0.07354816,Using the monkey bar
v_EYIYohKR0Qo,0.0,0.99,0.6230109,0.11195772141218185,Playing badminton
v_PMdba6f_cho,0.36,0.55,0.5896462,0.21379150450229645,Waterskiing
v_UHNUmpx0nww,0.0,0.99,0.037393417,0.0026460283,High jump
v_MOvLBw1EzmI,0.0,0.99,0.57027304,0.4983847141265869,Mowing the lawn
v_Eu3QFCldg0s,0.0,0.99,0.0105692465,0.000384612,Walking the dog
v_idTzZaMtGy8,0.0,0.99,0.5639566,0.5177844762802124,Cricket
v_MXDeLfF5rok,0.05,0.77,0.5638561,0.25870785117149353,Rafting
v_nQQ-tcG6wBA,0.0,0.99,0.5542832,0.31956055760383606,Playing badminton
v__ZiTTLhXjZQ,0.0,0.99,0.5530475,0.4991201162338257,Cricket
v_cIRMaWUTHuk,0.12,0.9,0.57522625,0.15690338611602783,Preparing pasta
v_naCGjbEz1T8,0.09,0.98,0.596207,0.38128307461738586,Having an ice cream
v_lPCl1ZYH2xI,0.17,0.98,0.55495006,0.4261328876018524,Mowing the lawn
v_idTzZaMtGy8,0.25,0.51,0.5589396,0.5177844762802124,Cricket
v_re4vD9S8ThA,0.05,0.15,0.62144536,0.22144955396652222,Using the monkey bar
v_QCeGGnd4QB0,0.1,0.91,0.5403767,0.6254221200942993,Playing badminton
v_iHO42zwYsu0,0.0,0.99,0.52221596,0.02664714865386486,Blowing leaves
v_Z47QGlaQ1NE,0.0,0.99,0.4797723,0.5993469,High jump
v_ez9pf35BMtc,0.0,0.99,0.009559034,0.0003846017,Using the monkey bar
v_oUdEoaKDHpA,0.0,0.99,0.5651022,0.10955967009067535,Using the monkey bar
v_K2Pws9z20Do,0.05,0.91,0.6113288,0.2388271540403366,Breakdancing
v_cIRMaWUTHuk,0.12,0.9,0.60445523,0.15690338611602783,Preparing pasta
v_MXDeLfF5rok,0.0,0.99,0.14188623,0.020790821,Rafting
v__ZiTTLhXjZQ,0.24,0.91,0.64753354,0.4991201162338257,Cricket
v_zwFxq1MnaO0,0.05,0.98,0.5539943,0.6423729658126831,Zumba
v_UHNUmpx0nww,0.0,0.99,0.5448998,0.06832566112279892,High jump
v_QCeGGnd4QB0,0.09,0.97,0.5547027,0.6369070410728455,Playing badminton
v_QMm6gYzsMw8,0.24,0.95,0.5729683,0.33385223150253296,Zumba
v_wtoKUYBw9f4,0.0,0.99,0.57241094,0.7186675071716309,High jump
v__ZiTTLhXjZQ,0.09,0.98,0.55773133,0.4991201162338257,Cricket
v_RIr3Y2XS5NA,0.05,0.87,0.62354004,0.7838572263717651,Rafting
v_A7ER02-zr54,0.0,0.99,0.008334741,0.00038460098,Using the monkey bar
v_Zc8zn0sKfwo,0.0,0.99,0.15446165,0.045912642,Preparing pasta
v_SqIVJrXxO3g,0.11,0.87,0.55361575,0.26717087626457214,Rafting
v_bnQVFmXUx_U,0.0,0.99,0.611286,0.03698335215449333,Preparing pasta
v_O_e0pqEMZMw,0.0,0.99,0.008754377,0.00038460855,Walking the dog
v_vigHVj40dO4,0.0,0.99,0.558075,0.2027467042207718,Mowing the lawn
v_-WrOnvkUTXg,0.0,0.99,0.033279646,0.0025588225,Croquet
v_D-wP7_1A_Kw,0.0,0.99,0.60214144,0.1305137276649475,Cricket
v_CTWo9EfQ4Hc,0.0,0.99,0.29936048,0.2825468,High jump
v_zwFxq1MnaO0,0.05,0.86,0.66587365,0.6423729658126831,Zumba
v_MOvLBw1EzmI,0.05,0.97,0.5574754,0.4983847141265869,Mowing the lawn
v_y2jDV7tFUXg,0.09,0.91,0.5330588,0.6744785308837891,Rafting
v_QCeGGnd4QB0,0.09,0.97,0.60281664,0.6369070410728455,Playing badminton
v_xKLnBh0zmL4,0.0,0.99,0.55192727,0.7652837634086609,Using parallel bars
v_cIRMaWUTHuk,0.0,0.99,0.09015422,0.018876495,Preparing pasta
v_zwFxq1MnaO0,0.05,0.93,0.53787416,0.6423729658126831,Zumba
v_dnJLvsqqSgQ,0.0,0.99,0.60569596,0.06352513283491135,Playing polo
v_47OMV7rZrQA,0.0,0.99,0.17860891,0.08221858,Using parallel bars
v__ZiTTLhXjZQ,0.06,0.98,0.09194353,0.05376875,Cricket
v_6J0IdWi4O0Q,0.01,0.98,0.11394198,0.026064014,Croquet
v_F7u4kpwhs5g,0.05,0.97,0.62793213,0.38038650155067444,High jump
v_MXDeLfF5rok,0.05,0.77,0.57197815,0.25870785117149353,Rafting
v_i5-OVkjT0nM,0.01,0.99,0.08290027,0.011726638,Making a lemonade
v_zwFxq1MnaO0,0.01,0.98,0.42773923,0.35918272,Zumba
v_x2xC5lm0cZw,0.0,0.99,0.530309,0.03879852965474129,Mowing the lawn
v_LIJBolW8k5o,0.0,0.99,0.5334292,0.03100762888789177,Rafting
v_gzVpwbiB9fE,0.0,0.99,0.6046127,0.19219458103179932,Croquet
v_N-LaOcSqZaM,0.09,0.97,0.5979101,0.37211665511131287,Cricket
v_Zc8zn0sKfwo,0.15,0.93,0.5721791,0.2739618122577667,Preparing pasta
v_zwFxq1MnaO0,0.05,0.86,0.6277404,0.6423729658126831,Zumba
v_QMm6gYzsMw8,0.09,0.96,0.5519805,0.33385223150253296,Zumba
v_47OMV7rZrQA,0.25,0.8,0.5732335,0.2867378294467926,Using parallel bars
v_QCeGGnd4QB0,0.09,0.98,0.5682791,0.6369070410728455,Playing badminton
v_gzVpwbiB9fE,0.23,0.9,0.5511187,0.19219458103179932,Croquet
v_whJ6ESGNoyY,0.15,0.43,0.6114356,0.26421990990638733,Walking the dog
v_dJknA-jTNGc,0.05,0.49,0.66171557,0.8306601047515869,Rafting
v_y2jDV7tFUXg,0.09,0.97,0.56426316,0.6744785308837891,Rafting
v_v621l04N1QQ,0.0,0.99,0.60439044,0.1600520759820938,Rafting
v_CSruNOwxCRY,0.0,0.99,0.1404584,0.050976735,Croquet
v_fd7VuzALBCM,0.05,0.84,0.59351796,0.5800392627716064,Mowing the lawn
v_ujltXvkQK_g,0.0,0.99,0.010165786,0.00038469196,Cricket
v_Mpph0kFsyZ0,0.0,0.99,0.06720171,0.013338066,Cricket
v_wtoKUYBw9f4,0.09,0.86,0.57068014,0.7186675071716309,High jump
v_47OMV7rZrQA,0.25,0.8,0.5617765,0.2867378294467926,Using parallel bars
v_EYIYohKR0Qo,0.0,0.99,0.06664239,0.0046853554,Playing badminton
v_vigHVj40dO4,0.0,0.99,0.5541174,0.2027467042207718,Mowing the lawn
v_zuBJzdDI9MY,0.0,0.99,0.5969439,0.07187715172767639,Drinking coffee
v_RnN4BXyOtxU,0.0,0.99,0.5960906,0.06096639484167099,Having an ice cream
v_dJknA-jTNGc,0.0,0.99,0.55613095,0.8372235298156738,Rafting
v_PEpfA3L4m20,0.0,0.99,0.5268964,0.019622115418314934,Blowing leaves
v__ZiTTLhXjZQ,0.0,0.99,0.5380472,0.4991201162338257,Cricket
v_K2Pws9z20Do,0.05,0.73,0.5684024,0.2388271540403366,Breakdancing
v_dJknA-jTNGc,0.05,0.57,0.54712164,0.8372235298156738,Rafting
v_nQQ-tcG6wBA,0.24,0.79,0.5648572,0.31793326139450073,Playing badminton
v_O1z0Q-3OUg0,0.0,0.99,0.53902525,0.01962338574230671,Preparing pasta
v_nCzB1iXKYk4,0.0,0.99,0.48541847,0.01962069235742092,Walking the dog
v_sy-xNiKnfBU,0.0,0.99,0.45637786,0.07350347,Waterskiing
v_8wB0BOjuyes,0.0,0.99,0.009886452,0.000395386,Using the monkey bar
v_naCGjbEz1T8,0.0,0.99,0.23301123,0.124127544,Having an ice cream
v_BSKolF3MMe4,0.0,0.99,0.591061,0.30373862385749817,Mowing the lawn
v_Z47QGlaQ1NE,0.09,0.97,0.5529955,0.821453869342804,High jump
v_MXDeLfF5rok,0.05,0.77,0.60857654,0.25870785117149353,Rafting
v_y2jDV7tFUXg,0.11,0.91,0.53234524,0.6744785308837891,Rafting
v_SqIVJrXxO3g,0.0,0.99,0.5620349,0.26717087626457214,Rafting
v_cIRMaWUTHuk,0.12,0.9,0.55026966,0.15690338611602783,Preparing pasta
v_4x0LdQRN248,0.0,0.99,0.46319342,0.01962277665734291,Fixing the roof
v_Yi3xUQcaOnE,0.23,0.98,0.60965836,0.42492401599884033,Rafting
v_gzVpwbiB9fE,0.0,0.99,0.5811877,0.19219458103179932,Croquet
v_re4vD9S8ThA,0.0,0.99,0.5637381,0.26144230365753174,Using the monkey bar
v_wtoKUYBw9f4,0.8,0.84,0.56155694,0.6380401253700256,High jump
v_6J0IdWi4O0Q,0.0,0.98,0.16958047,0.040926404,Croquet
v_K2Pws9z20Do,0.0,0.99,0.14600192,0.057038408,Breakdancing
v_Mpph0kFsyZ0,0.36,0.38,0.6161974,0.24653808772563934,Cricket
v_gzVpwbiB9fE,0.0,0.99,0.53626955,0.19219458103179932,Croquet
v_nQQ-tcG6wBA,0.0,0.99,0.17163259,0.10159893,Playing badminton
v_zwFxq1MnaO0,0.0,0.99,0.53787416,0.6423729658126831,Zumba
v_C03QJbrKzaw,0.03,0.97,0.012012677,0.001177075,Mowing the lawn
v_naCGjbEz1T8,0.05,0.98,0.5463257,0.38128307461738586,Having an ice cream
v_Zr8cz8QrBp4,0.0,0.99,0.009524546,0.00038481707,Croquet
v_LIJBolW8k5o,0.0,0.99,0.5382384,0.03100762888789177,Rafting
v_MXDeLfF5rok,0.05,0.77,0.5473912,0.25870785117149353,Rafting
v_mjKcoY18QG0,0.0,0.99,0.094592005,0.014381744,Tai chi
v_fvroOk6TpKk,0.0,0.99,0.55819976,0.10869542509317398,High jump
v_MOvLBw1EzmI,0.26,0.97,0.5574754,0.4983847141265869,Mowing the lawn
v_tjEMbP2SODQ,0.0,0.99,0.042110186,0.0030034531,Playing badminton
v_EXUKhI7WTqo,0.0,0.99,0.043387737,0.0045080576,Playing polo
v_N-LaOcSqZaM,0.05,0.98,0.5786851,0.37211665511131287,Cricket
v_RTM6iJxc-G0,0.0,0.99,0.08974791,0.014873404,Croquet
v_bnQVFmXUx_U,0.0,0.99,0.55643356,0.03698335215449333,Preparing pasta
v_lPCl1ZYH2xI,0.17,0.98,0.5358277,0.4261328876018524,Mowing the lawn
v_zuBJzdDI9MY,0.0,0.99,0.017204713,0.0007047354,Drinking coffee
v_RTM6iJxc-G0,0.15,0.74,0.6353741,0.1409701704978943,Croquet
v_00KMCm2oGhk,0.0,0.99,0.19119269,0.0706921,Using the monkey bar
v_dJknA-jTNGc,0.0,0.99,0.5856535,0.8372235298156738,Rafting
v_SL7iKDqir6g,0.0,0.99,0.55494916,0.2507295608520508,Preparing pasta
v_lPCl1ZYH2xI,0.05,0.98,0.5495728,0.4261328876018524,Mowing the lawn
v_tAgVokWkdnQ,0.0,0.99,0.5392876,0.08126339316368103,Playing badminton
v_CTWo9EfQ4Hc,0.05,0.97,0.5649648,0.5315513014793396,High jump
v_BrgYIg6UXhU,0.0,0.99,0.553719,0.09182586520910263,Mowing the lawn
v_C03QJbrKzaw,0.0,0.99,0.057886858,0.0036041962,Mowing the lawn
v_ItukN-TWrJM,0.0,0.99,0.61443335,0.14667142927646637,Preparing pasta
v_dJknA-jTNGc,0.22,0.49,0.63240147,0.8306601047515869,Rafting
v_gd7SO0TQ-sY,0.61,0.76,0.5378517,0.39286869764328003,Rafting
v_sy-xNiKnfBU,0.22,0.97,0.5711872,0.74728924036026,Waterskiing
v_uuFJdgTT5kE,0.0,0.99,0.5576213,0.13397839665412903,Using the monkey bar
v_O1z0Q-3OUg0,0.0,0.99,0.47381952,0.01962338574230671,Preparing pasta
v_PMdba6f_cho,0.0,0.99,0.1672602,0.04213038,Waterskiing
v_QMm6gYzsMw8,0.0,0.99,0.15715756,0.065087624,Zumba
v_N-LaOcSqZaM,0.0,0.99,0.20963481,0.12764701,Cricket
v_00KMCm2oGhk,0.57,0.96,0.5341244,0.3515952229499817,Using the monkey bar
v_4x0LdQRN248,0.0,0.99,0.009071225,0.0003842944,Fixing the roof
v_00KMCm2oGhk,0.0,0.99,0.56428874,0.3515952229499817,Using the monkey bar
v_gzVpwbiB9fE,0.0,0.99,0.08697445,0.016019635,Croquet
v_gd7SO0TQ-sY,0.0,0.99,0.23117837,0.12916124,Rafting
v_y2jDV7tFUXg,0.0,0.99,0.3814204,0.38672373,Rafting
v_uuFJdgTT5kE,0.0,0.99,0.026709244,0.0011813383,Using the monkey bar
v_y2jDV7tFUXg,0.15,0.91,0.56550413,0.6744785308837891,Rafting
v_LIJBolW8k5o,0.0,0.99,0.015120645,0.0006084569,Rafting
v_lPCl1ZYH2xI,0.17,0.96,0.55545765,0.4261328876018524,Mowing the lawn
v_00KMCm2oGhk,0.2,0.97,0.6004142,0.3515952229499817,Using the monkey bar
v_A7ER02-zr54,0.0,0.99,0.010616891,0.00038460098,Using the monkey bar
v_nQQ-tcG6wBA,0.24,0.79,0.53393066,0.31793326139450073,Playing badminton
v_zuBJzdDI9MY,0.0,0.99,0.6317746,0.07187715172767639,Drinking coffee
v_RIr3Y2XS5NA,0.0,0.99,0.6121464,0.7838572263717651,Rafting
v_O1z0Q-3OUg0,0.0,0.99,0.478549,0.01962338574230671,Preparing pasta
v_MOvLBw1EzmI,0.05,0.97,0.5548833,0.4983847141265869,Mowing the lawn
v_xKLnBh0zmL4,0.1,0.89,0.5827398,0.7652837634086609,Using parallel bars
v_ROMy00dG8Ds,0.0,0.98,0.008270064,0.0003846229,Walking the dog
v_ItukN-TWrJM,0.49,0.76,0.6199737,0.14667142927646637,Preparing pasta
v_Qci4EFEIZuo,0.0,0.99,0.5733966,0.18445059657096863,Croquet
v_RIr3Y2XS5NA,0.0,0.99,0.43287432,0.61443216,Rafting
v_hRuHqoXEvsI,0.0,0.99,0.5747002,0.17591828107833862,Playing badminton
v_i0Z8I2WCLNk,0.0,0.99,0.49758852,0.019622676074504852,Blowing leaves
v_sY31L_r7dsk,0.0,0.99,0.045614704,0.003969104,Preparing pasta
v_xKLnBh0zmL4,0.0,0.99,0.42268506,0.58565927,Using parallel bars
v_vigHVj40dO4,0.54,0.91,0.54402834,0.2027467042207718,Mowing the lawn
v_QMm6gYzsMw8,0.0,0.99,0.15071954,0.0620427,Zumba
v_nQQ-tcG6wBA,0.05,0.97,0.53393066,0.31956055760383606,Playing badminton
v_HuUIIKA3o_A,0.0,0.99,0.4965883,0.026685724034905434,Mowing the lawn
v_F7u4kpwhs5g,0.05,0.97,0.62388724,0.38038650155067444,High jump
v_BSKolF3MMe4,0.29,0.97,0.6174568,0.30373862385749817,Mowing the lawn
v_6J0IdWi4O0Q,0.0,0.99,0.14699607,0.045963183,Croquet
v_Zr8cz8QrBp4,0.02,0.99,0.008597106,0.00038481707,Croquet
v_sy-xNiKnfBU,0.69,0.97,0.5712106,0.74728924036026,Waterskiing
v_BSKolF3MMe4,0.0,0.99,0.6183239,0.30373862385749817,Mowing the lawn
v_Zc7uU4Qwolc,0.0,0.99,0.009837277,0.00038501382,Playing violin
v__ZiTTLhXjZQ,0.22,0.98,0.5367627,0.4991201162338257,Cricket
v_QCeGGnd4QB0,0.09,0.95,0.54261076,0.6369070410728455,Playing badminton
v_tjEMbP2SODQ,0.0,0.99,0.6706643,0.0720883384346962,Playing badminton
v_AGjhryYGVs4,0.0,0.99,0.64529866,0.9208453893661499,Rafting
v_CTWo9EfQ4Hc,0.24,0.87,0.5649648,0.5315513014793396,High jump
v_D-wP7_1A_Kw,0.26,0.36,0.5990924,0.12830697000026703,Cricket
v_AGjhryYGVs4,0.05,0.91,0.5819459,0.9208453893661499,Rafting
v_BSKolF3MMe4,0.0,0.99,0.5890023,0.30373862385749817,Mowing the lawn
v_oUdEoaKDHpA,0.0,0.99,0.5830207,0.10955967009067535,Using the monkey bar
v_y2jDV7tFUXg,0.0,0.99,0.57401407,0.6744785308837891,Rafting
v_whJ6ESGNoyY,0.15,0.43,0.55696744,0.26421990990638733,Walking the dog
v_47OMV7rZrQA,0.0,0.99,0.161511,0.060544264,Using parallel bars
v_9cJi1iD7Iyo,0.0,0.99,0.015008947,0.00056953426,Playing polo
v_AGjhryYGVs4,0.0,0.99,0.5360387,0.79759264,Rafting
v_Auy0KGsXAIg,0.0,0.99,0.5046147,0.01962389424443245,Mowing the lawn
v_CSruNOwxCRY,0.0,0.99,0.5745189,0.2518177032470703,Croquet
v_IZx-EMbylmM,0.0,0.99,0.02834284,0.0017854297,Drinking coffee
v_tjEMbP2SODQ,0.0,0.99,0.041947108,0.0032777973,Playing badminton
v_MOvLBw1EzmI,0.05,0.97,0.5804605,0.4983847141265869,Mowing the lawn
v__ZiTTLhXjZQ,0.24,0.91,0.58450836,0.4991201162338257,Cricket
v_Yi3xUQcaOnE,0.03,0.98,0.56331307,0.42492401599884033,Rafting
v_dJknA-jTNGc,0.0,0.99,0.55261356,0.8372235298156738,Rafting
v_SqIVJrXxO3g,0.11,0.87,0.5703882,0.26717087626457214,Rafting
v_ujltXvkQK_g,0.0,0.99,0.010786406,0.00038469196,Cricket
v_Yd3G3732WbI,0.0,0.99,0.5437799,0.01962064765393734,Wrapping presents
v_vXcfhKnUjRc,0.0,0.99,0.009977805,0.00038505212,Zumba
v_hRuHqoXEvsI,0.0,0.99,0.10912485,0.030947242,Playing badminton
v_xKLnBh0zmL4,0.05,0.93,0.5612558,0.7652837634086609,Using parallel bars
v_00KMCm2oGhk,0.57,0.96,0.56519663,0.3515952229499817,Using the monkey bar
v_SqIVJrXxO3g,0.0,0.99,0.5818824,0.26717087626457214,Rafting
v_WN5EWPfDbog,0.0,0.99,0.5574261,0.09241221100091934,Cricket
v_-WrOnvkUTXg,0.0,0.96,0.028121304,0.0024118994,Croquet
v_SqIVJrXxO3g,0.0,0.99,0.15015936,0.06720765,Rafting
v_ujltXvkQK_g,0.0,0.99,0.48993316,0.066068135201931,Cricket
v_47OMV7rZrQA,0.0,0.99,0.5737569,0.2867378294467926,Using parallel bars
v_2wcD0wSzB5w,0.0,0.99,0.5768627,0.09375220537185669,Using the monkey bar
v_whJ6ESGNoyY,0.15,0.43,0.5586997,0.26421990990638733,Walking the dog
v_6J0IdWi4O0Q,0.0,0.99,0.65203696,0.2600780129432678,Croquet
v_dJknA-jTNGc,0.22,0.49,0.66171557,0.8306601047515869,Rafting
v_hRuHqoXEvsI,0.0,0.99,0.62031555,0.17591828107833862,Playing badminton
v_Yi3xUQcaOnE,0.0,0.99,0.24978155,0.16941889,Rafting
v_RnN4BXyOtxU,0.0,0.99,0.034332715,0.0032212108,Having an ice cream
v_re4vD9S8ThA,0.05,0.97,0.62195194,0.26144230365753174,Using the monkey bar
v_nQQ-tcG6wBA,0.0,0.99,0.17696862,0.0740352,Playing badminton
v_MOvLBw1EzmI,0.05,0.97,0.573639,0.4983847141265869,Mowing the lawn
v_ROMy00dG8Ds,0.0,0.99,0.529704,0.051630906760692596,Walking the dog
v_xKLnBh0zmL4,0.0,0.99,0.4459613,0.54791397,Using parallel bars
v_i5-OVkjT0nM,0.0,0.99,0.572268,0.12302280217409134,Making a lemonade
v_2wcD0wSzB5w,0.0,0.99,0.6194647,0.09375220537185669,Using the monkey bar
v_CSruNOwxCRY,0.0,0.99,0.59210515,0.2518177032470703,Croquet
v_tAgVokWkdnQ,0.0,0.99,0.0473406,0.0016414792,Playing badminton
v_lPCl1ZYH2xI,0.0,0.99,0.56709546,0.4261328876018524,Mowing the lawn
v_BSKolF3MMe4,0.38,0.96,0.5918792,0.30373862385749817,Mowing the lawn
v_x2xC5lm0cZw,0.0,0.99,0.59055567,0.03879852965474129,Mowing the lawn
v_MXDeLfF5rok,0.0,0.99,0.5638561,0.25870785117149353,Rafting
v_Zc8zn0sKfwo,0.15,0.93,0.58070034,0.2739618122577667,Preparing pasta
v_gzVpwbiB9fE,0.23,0.9,0.5572508,0.19219458103179932,Croquet
v_lPCl1ZYH2xI,0.0,0.99,0.23434584,0.17655219,Mowing the lawn
v_tAgVokWkdnQ,0.0,0.99,0.58613116,0.08126339316368103,Playing badminton
v_CQocaUwWcQI,0.4,0.65,0.52778316,0.1975947618484497,High jump
v_zwFxq1MnaO0,0.0,0.99,0.5552082,0.6423729658126831,Zumba
v_zwFxq1MnaO0,0.05,0.98,0.59587204,0.6423729658126831,Zumba
v_SqIVJrXxO3g,0.0,0.99,0.55361575,0.26717087626457214,Rafting
v_dJknA-jTNGc,0.0,0.99,0.63240147,0.8372235298156738,Rafting
v_Yi3xUQcaOnE,0.09,0.98,0.5401514,0.42492401599884033,Rafting
v_EYIYohKR0Qo,0.0,0.99,0.060530744,0.0037153647,Playing badminton
v_4x0LdQRN248,0.0,0.99,0.52579606,0.01962277665734291,Fixing the roof
v_HuUIIKA3o_A,0.0,0.99,0.5120218,0.026685724034905434,Mowing the lawn
v_KbbEbeCJTJg,0.0,0.99,0.010747018,0.0003846643,Cricket
v_x2xC5lm0cZw,0.0,0.99,0.54249346,0.03879852965474129,Mowing the lawn
v_kHBTnFweJfw,0.0,0.99,0.1220745,0.011177988,Croquet
v_RIr3Y2XS5NA,0.0,0.99,0.5837225,0.7838572263717651,Rafting
v_JMpwIWxoB5s,0.0,0.99,0.035224512,0.0013164019,Making a lemonade
v_lPCl1ZYH2xI,0.0,0.99,0.5358277,0.4261328876018524,Mowing the lawn
v_C03QJbrKzaw,0.0,0.99,0.055553198,0.002042123,Mowing the lawn
v_QMm6gYzsMw8,0.0,0.99,0.55236566,0.33385223150253296,Zumba
v_nCzB1iXKYk4,0.0,0.99,0.51183534,0.01962069235742092,Walking the dog
v_re4vD9S8ThA,0.05,0.15,0.5430459,0.22144955396652222,Using the monkey bar
v_9gU5be5YCVw,0.05,0.84,0.54894507,0.6810128688812256,Using parallel bars
v_uuFJdgTT5kE,0.0,0.99,0.030177077,0.001282394,Using the monkey bar
v_CTWo9EfQ4Hc,0.0,0.99,0.29277158,0.19041769,High jump
v_D-wP7_1A_Kw,0.0,0.99,0.61806387,0.1305137276649475,Cricket
v_C03QJbrKzaw,0.0,0.99,0.06240663,0.0020596837,Mowing the lawn
v_6J0IdWi4O0Q,0.0,0.99,0.5957539,0.2600780129432678,Croquet
v_CTWo9EfQ4Hc,0.05,0.97,0.5253514,0.5315513014793396,High jump
v_CQocaUwWcQI,0.0,0.99,0.11281933,0.018127184,High jump
v_nQQ-tcG6wBA,0.24,0.79,0.57221204,0.31793326139450073,Playing badminton
v_SqIVJrXxO3g,0.15,0.84,0.58273923,0.26717087626457214,Rafting
v_JMpwIWxoB5s,0.0,0.99,0.035783242,0.0013164019,Making a lemonade
v_9gU5be5YCVw,0.0,0.99,0.4250815,0.43023124,Using parallel bars
v_CQocaUwWcQI,0.0,0.99,0.11328011,0.01536296,High jump
v_ItukN-TWrJM,0.49,0.76,0.64090186,0.14667142927646637,Preparing pasta
v_i0Z8I2WCLNk,0.0,0.99,0.010194555,0.00038484958,Blowing leaves
v_xMuC8lmVX3A,0.0,0.99,0.51590407,0.01962283067405224,Walking the dog
v_naCGjbEz1T8,0.0,0.99,0.20954128,0.11271297,Having an ice cream
v_oUdEoaKDHpA,0.0,0.99,0.6503563,0.10955967009067535,Using the monkey bar
v_wtoKUYBw9f4,0.15,0.86,0.5928116,0.7186675071716309,High jump
v_D-wP7_1A_Kw,0.26,0.36,0.52915543,0.12830697000026703,Cricket
v_N-LaOcSqZaM,0.0,0.99,0.5342144,0.37211665511131287,Cricket
v_bnQVFmXUx_U,0.0,0.99,0.53749967,0.03698335215449333,Preparing pasta
v_sY31L_r7dsk,0.0,0.99,0.5802242,0.07861565053462982,Preparing pasta
v_2wcD0wSzB5w,0.0,0.99,0.6854641,0.09375220537185669,Using the monkey bar
v_IZx-EMbylmM,0.0,0.99,0.02851438,0.001615227,Drinking coffee
v_IxaoK4TbALQ,0.0,0.99,0.46531233,0.01962011680006981,Grooming horse
v__ZiTTLhXjZQ,0.0,0.99,0.6515336,0.4991201162338257,Cricket
v_JhihdPxI_Xc,0.0,0.99,0.5255417,0.10954952239990234,Using the monkey bar
v_vigHVj40dO4,0.0,0.99,0.119482905,0.037695196,Mowing the lawn
v_ED7SKNfAKyI,0.19,0.97,0.5590152,0.27505606412887573,Playing badminton
v_nQQ-tcG6wBA,0.0,0.99,0.53983843,0.31956055760383606,Playing badminton
v_y2jDV7tFUXg,0.09,0.91,0.6547136,0.6744785308837891,Rafting
v_2wcD0wSzB5w,0.0,0.99,0.02329027,0.00082686485,Using the monkey bar
v_N-LaOcSqZaM,0.24,0.96,0.574703,0.37211665511131287,Cricket
v__ZiTTLhXjZQ,0.25,0.56,0.52835107,0.4991201162338257,Cricket
v_QCeGGnd4QB0,0.1,0.95,0.5547027,0.6369070410728455,Playing badminton
v_uuFJdgTT5kE,0.56,0.63,0.55629873,0.11185549944639206,Using the monkey bar
v_QCeGGnd4QB0,0.09,0.95,0.5682791,0.6369070410728455,Playing badminton
v_MOvLBw1EzmI,0.0,0.99,0.28764096,0.21430516,Mowing the lawn
v_IZx-EMbylmM,0.0,0.99,0.026964843,0.0012498945,Drinking coffee
v_AGjhryYGVs4,0.05,0.91,0.57190627,0.9208453893661499,Rafting
v_UHNUmpx0nww,0.0,0.99,0.03966846,0.002605693,High jump
v_fd7VuzALBCM,0.0,0.99,0.34718513,0.09325339,Mowing the lawn
v_kHBTnFweJfw,0.0,0.99,0.11444407,0.01072264,Croquet
v_tAgVokWkdnQ,0.0,0.99,0.042780604,0.0015564185,Playing badminton
v_idTzZaMtGy8,0.12,0.69,0.52120054,0.5177844762802124,Cricket
v_00KMCm2oGhk,0.93,0.95,0.60347325,0.3515952229499817,Using the monkey bar
v_Z47QGlaQ1NE,0.0,0.99,0.586366,0.821453869342804,High jump
v__ZiTTLhXjZQ,0.09,0.98,0.55482787,0.4991201162338257,Cricket
v_Zr8cz8QrBp4,0.0,0.99,0.51069516,0.019622372463345528,Croquet
v_ROMy00dG8Ds,0.0,0.99,0.027349096,0.001879427,Walking the dog
v_gd7SO0TQ-sY,0.05,0.85,0.08604364,0.038758256,Rafting
v_QMm6gYzsMw8,0.0,0.99,0.1600702,0.06483851,Zumba
v_xunKd050v7U,0.0,0.99,0.010853579,0.00038456044,Walking the dog
v_z-iuSgXKUcw,0.2,0.86,0.6059447,0.5938993692398071,Playing violin
v_00KMCm2oGhk,0.57,0.96,0.63235384,0.3515952229499817,Using the monkey bar
v_kuv1yEeNQzQ,0.0,0.99,0.51220095,0.019621936604380608,Cricket
v_Eu3QFCldg0s,0.0,0.99,0.009137125,0.000384612,Walking the dog
v_K2Pws9z20Do,0.05,0.91,0.5689811,0.2388271540403366,Breakdancing
